id,age,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
55835,29.0,100000,3,3,3,10000,10.99,0.1,0,7,1,134971
52741,23.0,130000,3,0,5,14500,14.26,0.11,0,2,1,134972
2291,35.0,80000,0,3,2,5000,6.62,0.06,0,6,1,134975
17592,35.0,80000,3,4,2,5000,13.49,0.06,1,5,1,134975
34641,35.0,80000,0,3,1,5000,7.74,0.06,0,6,1,134975
36273,35.0,80000,0,6,0,5000,11.71,0.06,0,10,1,134975
50493,35.0,80000,3,5,5,5000,7.49,0.06,0,9,1,134975
51380,35.0,80000,2,4,5,5000,13.47,0.06,1,9,1,134975
37471,21.0,140000,0,0,5,12000,6.03,0.09,0,3,1,134977
4655,26.0,110000,3,3,4,8000,8.59,0.07,0,4,1,134977
57257,26.0,110000,0,8,4,8000,7.74,0.07,0,3,1,134977
57162,31.0,90000,0,9,3,4500,10.74,0.05,0,9,1,134979
5490,22.0,130000,3,6,0,8000,14.79,0.06,1,3,1,134980
7126,22.0,130000,3,2,0,8000,11.49,0.06,0,4,1,134980
6647,28.0,100000,0,5,2,5000,13.43,0.05,0,5,1,134980
7064,28.0,100000,0,2,4,5000,7.14,0.05,0,9,1,134980
11278,28.0,100000,2,7,3,5000,8.88,0.05,0,5,1,134980
30246,28.0,100000,0,2,0,5000,6.92,0.05,0,7,1,134980
34397,28.0,100000,3,1,0,5000,7.51,0.05,0,9,1,134980
40501,28.0,100000,3,0,4,5000,6.99,0.05,0,8,1,134980
44001,28.0,100000,3,2,1,5000,7.49,0.05,0,10,1,134980
50615,28.0,100000,0,5,2,5000,6.03,0.05,0,5,1,134980
54959,28.0,100000,0,12,5,5000,15.62,0.05,1,8,1,134980
57095,28.0,100000,3,3,4,5000,12.84,0.05,1,8,1,134980
52861,26.0,108000,0,4,2,5400,12.87,0.05,1,4,1,134981
25317,25.0,110400,0,9,1,3000,11.49,0.03,0,3,1,134986
5248,37.0,74600,3,2,0,3000,13.61,0.04,0,12,1,134990
51595,45.0,80000,0,8,1,9000,6.62,0.11,0,11,1,134991
50168,26.0,115000,0,4,0,14400,8.0,0.13,0,3,1,135069
19937,33.0,95000,3,17,0,21600,10.99,0.23,0,7,1,135102
13670,39.0,78301,0,11,0,17500,6.54,0.22,0,11,1,135135
10696,24.0,115154,3,7,2,3000,17.58,0.03,0,4,1,135172
37938,24.0,122000,0,2,5,11200,5.42,0.09,0,2,1,135175
8257,22.0,132000,0,3,3,10000,7.66,0.08,0,3,1,135178
55664,28.0,100000,0,6,2,4800,12.99,0.05,1,9,1,135181
38800,29.0,96000,0,11,2,4000,13.49,0.04,0,8,1,135182
47457,33.0,85596,0,6,5,6000,10.0,0.07,0,5,1,135208
49140,27.0,115000,0,4,5,20000,13.8,0.17,0,7,1,135212
7177,31.0,95000,0,1,5,12000,5.79,0.13,0,5,1,135216
8680,31.0,95000,0,5,1,12000,6.03,0.13,0,10,1,135216
21751,31.0,95000,3,4,1,12000,12.42,0.13,0,5,1,135216
36862,29.0,101000,3,6,1,11200,8.49,0.11,0,5,1,135219
57380,33.0,84996,0,5,2,5000,7.88,0.06,0,7,1,135220
46566,31.0,95004,3,1,1,12000,9.63,0.13,0,6,1,135222
8044,43.0,83000,3,6,2,7500,7.88,0.09,0,13,1,135252
46238,34.0,84000,0,4,0,7500,10.95,0.09,0,10,1,135271
56885,28.0,99500,0,2,5,4000,5.99,0.04,0,5,1,135282
38084,38.0,86000,0,12,2,28000,8.49,0.33,0,13,1,135336
13497,57.0,85000,3,1,5,10000,8.9,0.12,0,29,1,135346
36112,34.0,90000,0,0,4,17600,16.77,0.2,1,5,1,135355
25518,39.0,72000,3,2,5,5000,11.86,0.07,0,16,1,135372
47181,37.0,74000,2,13,5,1500,6.62,0.02,0,13,1,135386
19872,47.0,80000,0,13,0,15000,6.54,0.19,0,12,1,135389
41249,30.0,107004,0,2,0,25000,13.79,0.22,1,10,1,135459
10873,30.0,97000,0,13,5,10000,14.65,0.1,0,8,1,135470
26250,23.0,130000,3,3,1,14000,10.99,0.11,0,2,1,135473
7798,26.0,110000,3,1,1,7500,7.05,0.06,0,4,1,135477
28638,31.0,90000,0,11,0,4000,7.49,0.04,0,5,1,135480
13509,28.0,100000,0,11,5,4500,5.79,0.04,0,7,1,135481
31269,23.0,122000,0,6,5,4800,11.58,0.04,0,3,1,135484
14446,23.0,120000,3,2,0,2500,9.99,0.02,0,4,1,135489
31534,25.0,120000,0,8,3,14400,13.49,0.12,0,2,1,135570
58076,25.0,120000,3,8,0,14400,11.71,0.12,0,4,1,135570
20584,24.0,120000,0,8,4,8400,7.51,0.07,0,2,1,135578
23594,36.0,77000,0,2,3,3000,7.9,0.04,0,15,1,135580
19663,30.0,92000,0,4,5,2400,14.79,0.03,1,9,1,135585
10317,41.0,90000,3,3,5,12000,11.71,0.13,0,15,1,135591
27126,24.0,120000,0,0,0,8275,9.01,0.07,0,3,1,135703
38236,25.0,115000,3,9,3,8000,10.75,0.07,0,4,1,135728
41156,25.0,115000,0,9,2,8000,7.51,0.07,0,2,1,135728
46914,25.0,115000,0,3,3,8000,5.42,0.08,0,4,1,135728
2996,23.0,125000,0,7,1,8000,9.63,0.06,0,4,1,135729
6512,23.0,125000,3,7,1,8000,7.49,0.06,0,2,1,135729
10825,23.0,125000,0,3,3,8000,11.49,0.06,0,3,1,135729
7166,37.0,75000,0,0,2,3000,13.16,0.04,0,11,1,135730
3035,33.0,92000,3,6,3,16000,11.58,0.18,0,8,1,135758
40639,24.0,134000,3,8,4,25000,16.07,0.19,1,4,1,135762
53438,24.0,134000,0,9,0,25000,10.75,0.19,0,3,1,135762
42667,26.0,116004,0,6,4,15000,12.99,0.13,0,3,1,135773
534,27.0,108000,3,3,2,10000,13.12,0.09,0,10,1,135773
28995,46.0,80000,2,6,5,11400,11.71,0.14,0,12,1,135790
25680,43.0,85000,0,5,0,10400,8.9,0.12,0,17,1,135791
15060,44.0,80000,0,0,1,5000,10.59,0.06,0,11,1,135793
39968,54.0,90000,0,14,4,10000,13.99,0.11,0,29,1,135797
9080,39.0,80000,3,4,5,20000,14.72,0.25,0,15,1,135945
9463,38.0,80000,0,0,0,16000,14.26,0.2,1,14,1,135952
52542,37.0,80000,3,3,2,12000,6.03,0.15,0,13,1,135959
17993,26.0,120000,0,2,5,20000,12.23,0.17,1,4,1,135963
19363,26.0,120000,0,10,5,20000,11.11,0.17,0,3,1,135963
24749,26.0,120000,0,5,5,20000,13.22,0.17,0,4,1,135963
56624,26.0,120000,0,0,2,20000,13.06,0.17,0,2,1,135963
50382,23.0,140000,0,7,1,25000,11.12,0.18,0,2,1,135964
25028,30.0,100000,0,14,3,14000,8.49,0.14,0,9,1,135965
28264,24.0,130000,0,5,1,20000,6.62,0.15,0,4,1,135966
29557,24.0,130000,0,0,2,20000,6.54,0.15,0,2,1,135966
54255,24.0,130000,0,0,1,20000,14.26,0.15,1,3,1,135966
14340,37.0,80004,3,0,4,12000,7.49,0.15,0,17,1,135967
24852,36.0,80000,3,0,0,8000,13.61,0.1,0,15,1,135968
44260,25.0,120000,0,0,5,14000,8.94,0.12,0,3,1,135970
58326,25.0,120000,0,5,5,14000,8.94,0.12,0,3,1,135970
9825,32.0,90000,3,8,2,8000,11.71,0.09,0,5,1,135971
11354,32.0,90000,3,0,4,8000,10.36,0.09,0,5,1,135971
47769,32.0,90000,0,8,1,8000,13.22,0.09,1,7,1,135971
56604,32.0,90000,0,3,0,8000,11.86,0.09,0,9,1,135971
7674,29.0,100000,0,13,0,9000,12.42,0.09,0,9,1,135972
16842,30.0,96000,0,1,4,8000,11.12,0.08,0,5,1,135973
42789,30.0,96000,0,5,3,8000,10.37,0.08,0,9,1,135973
39866,21.0,140000,0,5,1,11000,9.91,0.08,0,3,1,135978
31354,26.0,110000,0,6,4,7000,10.74,0.06,0,3,1,135978
44003,35.0,80000,3,1,1,4000,8.49,0.05,0,9,1,135978
2179,24.0,120000,0,8,5,8000,11.86,0.07,0,3,1,135979
16394,24.0,120000,3,8,4,8000,15.05,0.07,1,2,1,135979
22428,24.0,120000,0,8,1,8000,7.66,0.07,0,3,1,135979
31512,24.0,120000,0,9,3,8000,5.42,0.07,0,2,1,135979
34878,24.0,120000,0,2,2,8000,10.37,0.07,0,2,1,135979
45742,24.0,120000,0,2,0,8000,10.37,0.07,0,4,1,135979
45810,24.0,120000,0,3,2,8000,7.66,0.07,0,3,1,135979
14799,28.0,100000,3,1,1,4000,13.47,0.04,1,10,1,135982
40104,50.0,80000,3,0,2,24000,11.71,0.3,0,15,1,135986
2437,48.0,75000,0,5,1,8000,13.47,0.11,1,13,1,135991
36741,58.0,80000,2,0,2,3200,14.96,0.04,0,28,1,135997
47651,23.0,124800,0,3,1,7500,7.29,0.06,0,3,1,136000
20565,29.0,98000,0,12,1,6000,7.9,0.06,0,5,1,136078
48163,29.0,98000,0,2,5,6000,10.59,0.06,0,6,1,136078
10311,31.0,89100,3,3,2,2000,13.48,0.02,0,6,1,136091
399,32.0,96000,3,6,1,17400,11.71,0.18,0,5,1,136158
50156,33.0,88000,3,8,3,9000,12.98,0.1,1,5,1,136169
17255,29.0,96000,0,7,4,3000,8.49,0.03,0,9,1,136184
35498,43.0,85000,3,5,5,10000,7.88,0.12,0,11,1,136191
24179,39.0,75000,3,4,2,10000,12.53,0.13,0,11,1,136211
58086,39.0,75000,0,6,4,10000,7.51,0.13,0,11,1,136211
48416,25.0,125000,0,5,2,20000,13.22,0.16,0,3,1,136215
9499,29.0,96713,0,2,3,4000,7.74,0.04,0,7,1,136216
5982,25.0,115000,0,9,0,7500,10.99,0.07,0,4,1,136228
54563,33.0,93500,2,4,1,18000,6.62,0.2,0,5,1,136231
20369,39.0,74400,3,3,0,8800,12.42,0.12,0,11,1,136243
47690,28.0,98400,0,12,4,1500,5.42,0.02,0,6,1,136249
37402,23.0,123735,2,0,5,6000,8.9,0.05,0,4,1,136277
24586,46.0,77604,3,1,1,6500,12.87,0.08,1,16,1,136283
40973,42.0,85000,0,3,5,6500,12.67,0.08,0,14,1,136292
39372,28.0,99518,0,10,0,3000,5.42,0.03,0,8,1,136310
7295,26.0,110000,3,4,4,6625,6.03,0.06,0,2,1,136354
25221,33.0,90000,0,2,3,12000,7.51,0.13,0,10,1,136464
31344,33.0,90000,0,5,2,12000,12.42,0.13,0,8,1,136464
35871,33.0,90000,3,15,2,12000,13.16,0.13,1,5,1,136464
46308,33.0,90000,0,2,2,12000,8.94,0.13,0,10,1,136464
55602,25.0,122000,0,6,4,16000,10.99,0.13,0,2,1,136468
15109,36.0,80000,0,5,1,7500,11.49,0.09,0,12,1,136469
4933,27.0,110000,0,0,5,12000,12.53,0.11,0,10,1,136470
9737,27.0,110000,0,2,3,12000,10.74,0.11,0,10,1,136470
38070,27.0,110000,3,4,2,12000,13.11,0.1,0,5,1,136470
40347,27.0,110000,3,0,0,12000,7.88,0.11,0,6,1,136470
42887,27.0,110000,0,5,5,12000,6.03,0.11,0,10,1,136470
49057,27.0,110000,3,1,3,12000,11.49,0.11,0,8,1,136470
49084,27.0,110000,3,5,2,12000,7.29,0.11,0,7,1,136470
51951,27.0,110000,0,4,0,12000,7.49,0.11,0,9,1,136470
3564,34.0,85000,3,18,5,8000,5.42,0.09,0,6,1,136470
25989,32.0,98450,0,11,3,21000,10.95,0.22,0,6,1,136474
799,34.0,87360,3,3,4,12000,12.99,0.14,1,6,1,136475
9230,34.0,87360,0,11,2,12000,11.14,0.14,0,6,1,136475
5422,30.0,95000,3,0,4,6000,14.26,0.06,0,5,1,136477
47881,30.0,95000,3,0,0,6000,7.49,0.06,0,10,1,136477
28708,24.0,120000,0,5,2,7500,6.03,0.06,0,4,1,136479
14913,25.0,114000,0,8,1,6000,10.59,0.05,0,2,1,136481
187,31.0,101000,3,0,2,20000,14.22,0.2,0,8,1,136506
16325,31.0,101000,3,3,2,20000,13.11,0.2,1,5,1,136506
47003,31.0,101000,3,3,0,20000,7.9,0.2,0,6,1,136506
44604,25.0,115000,0,9,1,7200,7.49,0.06,0,3,1,136529
25142,32.0,96000,0,11,1,17000,11.48,0.16,0,10,1,136558
5944,34.0,88000,0,3,2,13000,17.58,0.15,0,5,1,136561
29908,41.0,90000,0,12,3,11000,5.42,0.12,0,13,1,136591
37781,29.0,97000,0,3,4,4000,6.99,0.04,0,5,1,136632
12916,23.0,121000,0,4,1,2500,8.88,0.02,0,3,1,136639
55990,33.0,98000,0,3,1,25000,11.83,0.26,0,9,1,136648
53648,37.0,78000,3,3,4,7600,5.79,0.1,0,11,1,136668
40454,26.0,109000,0,4,3,5000,5.42,0.05,0,4,1,136682
48284,33.0,95000,0,7,5,20000,11.49,0.21,0,7,1,136703
9050,35.0,85000,3,3,3,12000,10.99,0.14,0,10,1,136712
23750,23.0,140000,2,7,1,24250,11.83,0.17,0,3,1,136714
45910,27.0,105000,0,11,1,5000,7.51,0.05,0,9,1,136731
3638,32.0,93000,0,3,2,12000,6.62,0.13,0,10,1,136765
44486,36.0,80000,3,1,1,7200,9.63,0.09,0,13,1,136769
6309,22.0,138000,0,6,1,15000,7.88,0.11,0,4,1,136773
28141,26.0,116004,0,1,3,14000,8.59,0.12,0,4,1,136774
3314,28.0,102000,0,3,3,6000,6.92,0.06,0,9,1,136778
55691,28.0,102000,0,5,4,6000,7.49,0.06,0,10,1,136778
16662,24.0,120000,0,8,0,7200,6.17,0.06,0,2,1,136780
24998,51.0,96000,0,2,4,10000,6.99,0.1,0,24,1,136877
12087,36.0,90000,0,3,5,25000,11.36,0.28,0,13,1,136943
22638,36.0,90000,0,21,5,25000,15.65,0.28,0,14,1,136943
31231,38.0,80000,3,1,4,15000,11.99,0.19,0,12,1,136953
45569,38.0,80000,0,8,0,15000,7.88,0.19,0,13,1,136953
667,27.0,120000,0,7,3,25000,10.99,0.21,0,6,1,136957
4599,27.0,120000,0,3,2,25000,15.31,0.21,1,6,1,136957
15782,27.0,120000,0,1,1,25000,10.99,0.21,0,8,1,136957
23491,27.0,120000,0,11,2,25000,15.62,0.21,0,10,1,136957
25559,27.0,120000,0,11,0,25000,11.49,0.21,0,9,1,136957
40485,27.0,120000,0,5,1,25000,11.49,0.21,0,5,1,136957
56486,27.0,120000,3,11,0,25000,12.69,0.21,0,5,1,136957
35044,34.0,90000,0,14,2,16000,11.11,0.18,0,5,1,136957
4821,31.0,100000,0,1,0,18000,10.0,0.18,0,6,1,136958
38013,31.0,100000,3,1,1,18000,11.48,0.18,0,10,1,136958
39841,32.0,95000,0,9,2,15000,12.84,0.16,1,5,1,136961
40096,32.0,95000,0,9,5,15000,10.62,0.16,0,10,1,136961
893,37.0,80000,0,2,5,11000,10.99,0.14,0,17,1,136961
19660,24.0,135000,0,5,1,25000,10.62,0.19,0,3,1,136962
51313,24.0,135000,3,5,3,25000,10.99,0.19,0,4,1,136962
4369,23.0,140000,3,4,5,24000,15.65,0.17,1,3,1,136964
20073,23.0,140000,3,7,4,24000,7.51,0.17,0,2,1,136964
48281,29.0,104000,0,2,2,13800,14.79,0.13,1,5,1,136966
51475,29.0,104000,3,13,0,13800,13.99,0.13,1,5,1,136966
41776,30.0,100000,0,14,4,13000,10.65,0.13,0,7,1,136966
48713,36.0,80000,0,8,1,7000,6.62,0.09,0,11,1,136970
13970,37.0,75996,3,12,2,3600,11.49,0.05,0,16,1,136970
43552,34.0,85000,0,6,1,7500,10.36,0.09,0,10,1,136971
56316,29.0,100000,0,13,4,8000,10.65,0.08,0,5,1,136974
15310,30.0,96000,0,7,0,7000,5.79,0.07,0,5,1,136975
39290,21.0,140000,0,5,1,10000,11.71,0.07,0,2,1,136979
29203,24.0,120000,0,3,0,7000,8.9,0.06,0,3,1,136980
46423,24.0,120000,0,8,1,7000,5.42,0.06,0,2,1,136980
56592,24.0,120000,0,2,2,7000,10.74,0.06,0,3,1,136980
2121,26.0,110000,0,5,3,6000,8.94,0.06,0,2,1,136980
11580,26.0,110000,3,0,3,6000,8.49,0.05,0,4,1,136980
19306,26.0,110000,0,3,0,6000,8.49,0.05,0,3,1,136980
32190,26.0,110000,0,10,0,6000,7.49,0.05,0,4,1,136980
39459,26.0,110000,3,3,2,6000,10.74,0.05,0,4,1,136980
54697,26.0,110000,0,10,2,6000,6.99,0.05,0,2,1,136980
4444,30.0,94000,0,14,5,4000,5.99,0.04,0,8,1,136981
14756,49.0,75000,3,4,5,10000,11.49,0.13,0,12,1,136990
43002,54.0,100000,2,0,5,25000,10.65,0.25,0,26,1,136996
52396,34.0,90636,0,4,1,17000,13.85,0.19,1,6,1,137037
56778,39.0,73882,3,9,3,7000,9.99,0.09,0,2,1,137037
28132,39.0,78000,0,2,3,15000,11.14,0.19,0,11,1,137052
19414,36.0,79500,0,7,3,6000,10.65,0.08,0,14,1,137072
53499,24.0,120000,0,8,4,6900,7.14,0.06,0,4,1,137080
27371,23.0,141000,0,7,3,25000,11.12,0.18,0,4,1,137114
30546,42.0,87600,0,3,1,10000,11.99,0.11,0,12,1,137159
7031,24.0,125000,0,0,3,12800,8.49,0.1,0,2,1,137173
56986,22.0,132000,0,4,3,8000,7.29,0.06,0,2,1,137180
48921,46.0,80000,3,3,1,10000,9.91,0.13,0,14,1,137190
15468,37.0,85000,0,19,5,20000,13.8,0.24,1,14,1,137198
15775,27.0,115000,0,11,4,18000,6.99,0.16,0,10,1,137214
50205,27.0,115000,0,11,4,18000,11.49,0.16,0,6,1,137214
55222,29.0,105000,0,8,1,15000,18.64,0.14,0,5,1,137214
47504,31.0,95000,0,4,2,10000,16.89,0.11,0,9,1,137219
43315,34.0,89000,3,4,3,14000,6.03,0.16,0,10,1,137260
38703,29.0,100000,0,4,0,7700,11.86,0.08,0,9,1,137275
38746,32.0,95200,0,15,4,15000,7.51,0.16,0,9,1,137281
17907,26.0,109500,0,10,5,5000,7.51,0.05,0,3,1,137332
30113,37.0,84000,0,9,2,18000,11.26,0.21,0,14,1,137350
2681,31.0,100000,0,11,1,17600,11.83,0.18,0,5,1,137359
13697,28.0,105000,0,7,0,9600,14.27,0.09,1,10,1,137373
11891,30.0,96000,0,0,0,6600,10.99,0.07,0,6,1,137376
7241,25.0,115731,0,3,2,7200,6.62,0.06,0,2,1,137443
13551,35.0,90000,0,1,4,20000,13.85,0.22,0,9,1,137451
28774,35.0,90000,0,6,5,20000,12.99,0.22,1,7,1,137451
46206,35.0,90000,3,10,2,20000,11.49,0.22,0,10,1,137451
48953,35.0,90000,3,4,0,20000,6.54,0.22,0,10,1,137451
6590,30.0,105000,3,14,0,20000,11.36,0.19,0,9,1,137458
15666,30.0,105000,0,3,1,20000,11.36,0.19,0,7,1,137458
39842,30.0,105000,0,1,5,20000,10.25,0.19,0,9,1,137458
49750,25.0,130000,3,9,2,25000,14.59,0.19,1,3,1,137460
10532,25.0,122000,3,5,2,15000,13.57,0.12,1,4,1,137469
44644,27.0,110000,3,0,3,11000,13.85,0.1,0,10,1,137472
27627,34.0,85000,3,0,4,7000,7.9,0.08,0,6,1,137472
52739,34.0,85000,0,8,3,7000,9.32,0.08,0,6,1,137472
17400,30.0,97000,0,14,2,8000,6.03,0.08,0,10,1,137473
21750,25.0,122004,0,9,1,15000,9.99,0.12,0,2,1,137474
16931,23.0,130000,0,2,0,12000,11.12,0.09,0,2,1,137475
58218,23.0,130000,0,2,1,12000,12.69,0.09,0,3,1,137475
34936,25.0,118000,0,9,5,10000,9.25,0.08,0,3,1,137475
31173,28.0,102500,0,12,4,6000,7.66,0.06,0,7,1,137478
26053,30.0,95000,0,3,2,5000,6.03,0.05,0,6,1,137479
58242,53.0,90000,0,7,4,5600,8.63,0.06,0,30,1,137497
55363,30.0,92700,0,6,5,1500,10.99,0.02,0,8,1,137538
49924,30.0,95000,0,1,4,4900,12.73,0.05,1,9,1,137579
13072,35.0,80000,3,5,1,2400,7.9,0.03,0,8,1,137583
26948,24.0,118000,2,8,3,4000,5.42,0.03,0,4,1,137585
18414,41.0,90000,0,7,1,10000,8.0,0.11,0,15,1,137591
2922,27.0,107900,0,11,3,8000,5.42,0.07,0,9,1,137641
14283,33.0,90000,0,2,5,10800,12.21,0.11,0,7,1,137666
23612,30.0,95000,2,13,5,4800,13.48,0.05,1,7,1,137679
37937,30.0,95000,3,4,5,4800,10.99,0.05,0,9,1,137679
8573,32.0,87000,0,14,2,1500,13.23,0.02,0,6,1,137688
36412,26.0,117500,0,0,1,15000,13.47,0.13,1,2,1,137718
36232,30.0,96500,3,2,0,7000,13.43,0.07,0,10,1,137725
27165,31.0,96000,0,1,2,11000,7.49,0.11,0,10,1,137767
13210,29.0,100000,0,4,5,7200,5.42,0.07,0,7,1,137775
32376,29.0,99518,0,13,3,6500,5.42,0.07,0,8,1,137778
21498,22.0,128004,3,4,1,3000,11.48,0.02,0,3,1,137792
20549,37.0,88055,0,20,0,25000,11.86,0.29,0,11,1,137843
48644,25.0,117014,0,5,5,8400,10.75,0.07,0,4,1,137845
51684,31.0,98000,0,4,5,14000,9.99,0.14,0,5,1,137863
43840,24.0,124080,0,1,1,11000,15.68,0.09,1,3,1,137871
34113,38.0,80000,3,2,5,14000,11.14,0.17,0,11,1,137955
52657,38.0,80000,3,5,5,14000,13.57,0.17,1,12,1,137955
11152,36.0,85000,3,2,4,15000,12.42,0.18,0,15,1,137956
40513,27.0,120000,0,1,0,24000,12.69,0.2,0,7,1,137958
53809,27.0,120000,0,11,0,24000,11.49,0.2,0,8,1,137958
42097,34.0,90000,0,15,3,15000,6.99,0.17,0,7,1,137958
25547,31.0,100000,3,6,4,17000,6.03,0.17,0,9,1,137960
11101,32.0,95000,0,7,3,14000,7.29,0.15,0,5,1,137962
3720,37.0,80000,3,12,1,10000,6.03,0.13,0,11,1,137963
27170,37.0,80000,2,8,2,10000,6.03,0.13,0,14,1,137963
37235,37.0,80000,3,4,2,10000,6.03,0.13,0,17,1,137963
37318,37.0,80000,0,4,5,10000,11.99,0.13,0,11,1,137963
44370,37.0,80000,0,11,1,10000,6.62,0.13,0,13,1,137963
4438,28.0,110000,0,0,4,16000,10.37,0.15,0,8,1,137965
7569,28.0,110000,3,12,5,16000,12.18,0.15,0,5,1,137965
5652,30.0,100000,0,4,4,12000,11.99,0.12,0,8,1,137967
20274,30.0,100000,0,13,0,12000,7.88,0.12,0,8,1,137967
24601,30.0,100000,3,13,3,12000,9.99,0.12,0,10,1,137967
43580,30.0,100000,0,3,0,12000,12.87,0.12,0,9,1,137967
44309,30.0,100000,0,14,4,12000,6.03,0.12,0,5,1,137967
56046,30.0,100000,0,0,1,12000,13.57,0.12,0,7,1,137967
56516,30.0,100000,0,4,1,12000,13.72,0.12,0,5,1,137967
2532,24.0,130000,0,8,5,18000,7.88,0.14,0,4,1,137968
45951,24.0,130000,0,4,3,18000,14.22,0.14,0,2,1,137968
51162,22.0,140000,0,6,5,16000,11.14,0.11,0,2,1,137972
13947,27.0,110000,0,4,4,10500,8.07,0.1,0,5,1,137972
9422,36.0,80000,0,3,0,6000,7.51,0.07,0,12,1,137972
30648,36.0,80000,0,2,5,6000,6.03,0.07,0,11,1,137972
35587,36.0,80000,0,8,3,6000,6.03,0.07,0,14,1,137972
45284,36.0,80000,0,20,2,6000,11.36,0.07,0,16,1,137972
2516,25.0,120000,0,2,2,12000,7.29,0.1,0,3,1,137973
6995,25.0,120000,3,3,5,12000,7.51,0.1,0,2,1,137973
7311,25.0,120000,0,2,4,12000,5.42,0.1,0,2,1,137973
37270,25.0,120000,3,9,1,12000,11.71,0.1,0,3,1,137973
38654,25.0,120000,0,0,4,12000,7.49,0.1,0,2,1,137973
54197,25.0,120000,0,9,2,12000,7.88,0.1,0,3,1,137973
32715,24.0,125000,0,4,3,12000,6.03,0.1,0,3,1,137974
39206,24.0,125000,0,4,3,12000,8.94,0.1,0,2,1,137974
41766,24.0,125000,3,5,0,12000,7.29,0.1,0,4,1,137974
12567,32.0,90000,0,12,1,6000,13.49,0.07,0,8,1,137975
19126,32.0,90000,0,7,5,6000,10.59,0.07,0,8,1,137975
22272,29.0,100000,0,11,3,7000,11.11,0.07,0,8,1,137976
43037,29.0,100000,0,9,2,7000,6.03,0.07,0,10,1,137976
55793,29.0,100000,3,8,2,7000,10.74,0.07,0,6,1,137976
50272,30.0,96000,0,4,2,6000,8.49,0.06,0,10,1,137977
4968,24.0,120000,3,2,0,6000,12.99,0.05,1,3,1,137981
18217,24.0,120000,2,8,2,6000,7.88,0.05,0,2,1,137981
35615,24.0,120000,0,8,3,6000,10.99,0.05,0,3,1,137981
45213,24.0,120000,0,1,4,6000,6.39,0.05,0,3,1,137981
50055,24.0,120000,0,8,5,6000,6.03,0.05,0,4,1,137981
12716,26.0,110000,0,0,5,5000,9.63,0.05,0,4,1,137982
36801,26.0,110000,0,3,5,5000,9.63,0.05,0,4,1,137982
38273,26.0,110000,0,0,1,5000,14.96,0.05,1,2,1,137982
55555,26.0,110000,0,5,3,5000,6.92,0.05,0,4,1,137982
2910,28.0,100000,0,13,2,2000,5.42,0.02,0,8,1,137987
17622,31.0,90000,3,6,3,1500,10.25,0.02,0,8,1,137988
55441,24.0,121722,3,3,2,8000,6.91,0.06,0,2,1,138045
23578,26.0,114000,0,2,0,10000,13.35,0.09,0,3,1,138174
41984,35.0,91560,0,6,1,22000,6.91,0.24,0,10,1,138178
43287,26.0,110000,0,10,2,4800,5.99,0.04,0,3,1,138182
48502,42.0,90000,3,6,3,13000,6.62,0.14,0,17,1,138190
25612,46.0,80000,3,4,0,9000,6.92,0.11,0,13,1,138191
33720,25.0,130000,0,10,3,24250,12.53,0.19,0,2,1,138211
19459,39.0,75000,3,5,1,8000,10.0,0.11,0,17,1,138215
20380,25.0,125000,0,8,1,18000,10.74,0.14,0,2,1,138216
7577,35.0,90000,0,4,5,19200,6.99,0.21,0,5,1,138252
44706,33.0,91092,0,15,2,12000,11.14,0.13,0,6,1,138266
8059,37.0,78000,3,1,0,6000,9.63,0.08,0,17,1,138271
8287,37.0,78000,3,3,2,6000,9.63,0.08,0,16,1,138271
29759,42.0,85000,0,13,0,4500,5.99,0.05,0,17,1,138293
28857,24.0,120775,0,8,3,6600,7.66,0.05,0,4,1,138311
41764,33.0,96000,0,5,0,20000,6.54,0.21,0,5,1,138353
58372,33.0,96000,2,17,1,20000,15.58,0.21,1,8,1,138353
52614,44.0,90000,3,2,1,20000,11.48,0.22,0,11,1,138388
22143,30.0,98700,0,6,2,9600,13.06,0.1,0,9,1,138421
2876,30.0,105000,0,4,2,19000,11.99,0.18,0,7,1,138459
53405,26.0,125000,0,2,3,24000,10.99,0.19,0,2,1,138460
14910,33.0,90000,0,17,4,10000,7.51,0.11,0,8,1,138467
27485,33.0,90000,3,4,3,10000,13.98,0.11,0,10,1,138467
33213,33.0,90000,3,2,2,10000,11.12,0.11,0,7,1,138467
52302,33.0,90000,0,15,1,10000,11.86,0.11,0,6,1,138467
58512,33.0,90000,3,9,3,10000,7.51,0.11,0,9,1,138467
40159,30.0,100000,0,6,2,11500,6.99,0.12,0,9,1,138468
1279,25.0,122000,0,9,3,14000,11.97,0.12,0,2,1,138470
3002,27.0,110000,3,1,1,10000,12.87,0.09,1,10,1,138473
6798,27.0,110000,0,11,5,10000,13.61,0.09,0,9,1,138473
11131,27.0,110000,3,2,2,10000,10.65,0.09,0,8,1,138473
23597,27.0,110000,3,3,0,10000,9.99,0.09,0,8,1,138473
37624,27.0,110000,0,0,4,10000,7.51,0.09,0,5,1,138473
47133,27.0,110000,0,11,4,10000,6.91,0.09,0,9,1,138473
52945,27.0,110000,0,4,5,10000,14.65,0.09,1,10,1,138473
52976,27.0,110000,0,0,4,10000,8.59,0.09,0,10,1,138473
